compound_name,cas_number,species,strain,dosage,avg_lifespan_change,max_lifespan_change,gender,significance,pubmed_id,,
Vitamin E,59-02-9,Caenorhabditis elegans,N2,200 µg/ml,17,,,S,3374177,,
Vitamin E,59-02-9,Caenorhabditis elegans,N2,200 µg/ml,23,,,S,3374177,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,1 mM,-89.8,-94.9,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,500 mM,-85.3,-78.6,Male,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,100 mM,-58.8,-54.8,Male,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,60 mM,-24.4,-11.2,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,500 mM,-84.1,-78.1,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,10 mM,-8.3,-1.7,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,10 mM,-4.1,-1.4,Male,NS,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,1 mM,-88.5,-91.4,Male,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,1 µM,1,6,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,10 µM,13,13.3,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,100 mM,-46.9,-47.2,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,1 µM,5.3,5.7,Male,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,100 µM,18,21,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,10 µM,13.2,12.4,Male,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,60 mM,-24.2,-8.1,Male,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,5 mM,23.6,21.9,Male,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,5 mM,25.4,19.7,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,1 mM,28.1,27,Female,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,1 mM,28.5,34.3,Male,S,3721207,,
Sodium hypophosphite,7681-53-0,Zaprionus paravittiger,,100 µM,24.9,22.9,Male,S,3721207,,
Nordihydroguaiaretic acid,500-38-9,Aedes aegypti,,0.001% (w/v),42.7,,Female,S,3749035,,
Nordihydroguaiaretic acid,500-38-9,Aedes aegypti,,0.005% (w/v),6.7,,Female,NS,3749035,,
Nordihydroguaiaretic acid,500-38-9,Aedes aegypti,,0.01% (w/v),13.6,,Female,NS,3749035,,
Nordihydroguaiaretic acid,500-38-9,Aedes aegypti,,0.005% (w/v),64.3,,Male,S,3749035,,
Nordihydroguaiaretic acid,500-38-9,Aedes aegypti,,0.001% (w/v),11.9,,Male,NS,3749035,,
beta-Carotene,7235-40-7,Mus musculus,C57BL/6J,0.50%,5,,MALE,NS,3770487,,
beta-Carotene,7235-40-7,Mus musculus,C57BL/6J,0.50%,-11.5,,MALE,NS,3770487,,
Curare,57-94-3,Asplanchna brightwelli,,0.00%,-24,,,S,3833547,,
Curare,57-94-3,Asplanchna brightwelli,,0.00%,26,,,S,3833547,,
Curare,57-94-3,Asplanchna brightwelli,,0.00%,32,,,S,3833547,,
Curare,57-94-3,Asplanchna brightwelli,,0.00%,34,,,S,3833547,,
Ferrous chloride,7758-94-3,Musca domestica,,2 mM,-53.91,,MALE,S,3835414,,
Aspirin,50-78-2,Drosophila melanogaster,Oregon-R,0.015 M,-7.12,,MALE,S,3921599,,
Aspirin,50-78-2,Drosophila melanogaster,Oregon-R,0.001 M,0.62,,MALE,NS,3921599,,
Aspirin (Bufferin),50-78-2,Drosophila melanogaster,Oregon-R,2.5 mg/mL,-16.06,,MALE,S,3921599,,
Aspirin (Bufferin),50-78-2,Drosophila melanogaster,Oregon-R,0.5 mg/mL,-9.04,,MALE,S,3921599,,
Aspirin (Bufferin),50-78-2,Drosophila melanogaster,Oregon-R,0.25 mg/mL,-1.58,,MALE,NS,3921599,,
"2,3-Dihydroxybenzoic acid",303-38-8,Drosophila melanogaster,Oregon-R,1 mM,3.77,,MALE,NS,3921599,,
"2,3-Dihydroxybenzoic acid",303-38-8,Drosophila melanogaster,Oregon-R,0.1 mM,2.69,,MALE,NS,3921599,,
"2,3-Dihydroxybenzoic acid",303-38-8,Drosophila melanogaster,Oregon-R,0.01 mM,9.33,,MALE,S,3921599,,
Dimethyl sulfoxide,67-68-5,Drosophila melanogaster,Oregon-R,0.50%,-6.36,,MALE,S,3921599,,
Dimethyl sulfoxide,67-68-5,Drosophila melanogaster,Oregon-R,0.10%,-5.74,,MALE,NS,3921599,,
Indomethacin,53-86-1,Drosophila melanogaster,Oregon-R,10 mg/mL,-41.78,,MALE,S,3921599,,
Indomethacin,53-86-1,Drosophila melanogaster,Oregon-R,1 mg/mL,-11.53,,MALE,S,3921599,,
Indomethacin,53-86-1,Drosophila melanogaster,Oregon-R,0.1 mg/mL,-6.99,,MALE,NS,3921599,,
Phenol,108-95-2,Drosophila melanogaster,Oregon-R,0.1 mM,-6.59,,MALE,S,3921599,,
Phenol,108-95-2,Drosophila melanogaster,Oregon-R,0.01 mM,-4.23,,MALE,NS,3921599,,
Phenol,108-95-2,Drosophila melanogaster,Oregon-R,0.001 mM,-3.55,,MALE,NS,3921599,,
Salicylic acid,69-72-7,Drosophila melanogaster,Oregon-R,0.015 M,-13.2,,MALE,S,3921599,,
Salicylic acid,69-72-7,Drosophila melanogaster,Oregon-R,0.001 M,0.85,,MALE,NS,3921599,,
Sodium salicylate,54-21-7,Drosophila melanogaster,Oregon-R,0.015 M,-11.94,,MALE,S,3921599,,
Sodium salicylate,54-21-7,Drosophila melanogaster,Oregon-R,0.001 M,-1.46,,MALE,NS,3921599,,
Dimethyl sulfoxide,67-68-5,Drosophila melanogaster,Oregon-R,0.50%,-36.25,,MALE,S,3921599,,
Dimethyl sulfoxide,67-68-5,Drosophila melanogaster,Oregon-R,0.10%,-6.37,,MALE,NS,3921599,,
Aspirin (Bufferin),50-78-2,Drosophila melanogaster,Oregon-R,2.5 mg/mL,-2.19,,MALE,NS,3921599,,
Aspirin (Bufferin),50-78-2,Drosophila melanogaster,Oregon-R,0.5 mg/mL,0.48,,MALE,NS,3921599,,
Chlorpromazine chloride,69-09-0,Drosophila melanogaster,Oregon-R,100 μg/mL,-10,,MALE,S,3921599,,
Chlorpromazine chloride,69-09-0,Drosophila melanogaster,Oregon-R,10 μg/mL,-6.34,,MALE,S,3921599,,
Chlorpromazine chloride,69-09-0,Drosophila melanogaster,Oregon-R,1 μg/mL,-2.19,,MALE,NS,3921599,,
Aluminium chloride,7446-70-0,Drosophila melanogaster,Oregon-R,0.1 mM,-5.82,,MALE,S,3932134,,
Aluminium chloride,7446-70-0,Drosophila melanogaster,Oregon-R,1 mM,-11.64,,MALE,S,3932134,,
Aluminium chloride,7446-70-0,Drosophila melanogaster,Oregon-R,10 mM,-20.81,,MALE,S,3932134,,
Aluminium nitrate,13473-90-0,Drosophila melanogaster,Oregon-R,0.1 mM,-4.84,,MALE,NS,3932134,,
Aluminium nitrate,13473-90-0,Drosophila melanogaster,Oregon-R,1 mM,-12.47,,MALE,S,3932134,,
Aluminium nitrate,13473-90-0,Drosophila melanogaster,Oregon-R,10 mM,-8.93,,MALE,S,3932134,,
Aluminum sulfate,10043-01-3,Drosophila melanogaster,Oregon-R,0.1 mM,-2.9,,MALE,NS,3932134,,
Aluminum sulfate,10043-01-3,Drosophila melanogaster,Oregon-R,1 mM,-10.92,,MALE,S,3932134,,
Aluminum sulfate,10043-01-3,Drosophila melanogaster,Oregon-R,10 mM,-21.84,,MALE,S,3932134,,
Aluminium chloride,7446-70-0,Drosophila melanogaster,Oregon-R,0.1 mM,-4.99,,MALE,NS,3932134,,
Aluminium chloride,7446-70-0,Drosophila melanogaster,Oregon-R,1 mM,11.35,,MALE,S,3932134,,
Aluminium chloride,7446-70-0,Drosophila melanogaster,Oregon-R,10 mM,-14.45,,MALE,S,3932134,,
Sodium fluoride,7681-49-4,Drosophila melanogaster,Oregon-R,0.001 mM,-4.4,,MALE,NS,3932134,,
Sodium fluoride,7681-49-4,Drosophila melanogaster,Oregon-R,0.01 mM,-3.4,,MALE,NS,3932134,,
Sodium fluoride,7681-49-4,Drosophila melanogaster,Oregon-R,0.1 mM,-4.4,,MALE,NS,3932134,,
Ascorbic acid,50-81-7,Musca domestica,,0.50%,-13.88,,MALE,NS,4068768,,
Ascorbic acid,50-81-7,Musca domestica,,2%,-52.17,,MALE,S,4068768,,
beta-Carotene,7235-40-7,Musca domestica,,0.50%,-8.79,,MALE,NS,4068768,,
beta-Carotene,7235-40-7,Musca domestica,,2%,-2.89,,MALE,NS,4068768,,
Vitamin E,59-02-9,Musca domestica,,0.50%,-9.25,,MALE,NS,4068768,,
beta-Carotene,7235-40-7,Musca domestica,,2%,-26.08,,MALE,S,4068768,,
Dimethylaminoethyl p-chlorophenoxyacetate,51-68-3,Rattus norvegicus,Swiss,0.3g/L,27.3,39.7,MALE,S,4147092,,
Deuterium Oxide,7789-20-0,Drosophila melanogaster,Oregon-R,50%,-65.88,,MALE,O,4203023,,
Deuterium Oxide,7789-20-0,Drosophila melanogaster,Oregon-R,50%,-93.75,,MALE,O,4203023,,
Deuterium Oxide,7789-20-0,Drosophila melanogaster,Oregon-R,50%,-29.41,,MALE,O,4203023,,
Deuterium Oxide,7789-20-0,Drosophila melanogaster,Oregon-R,50%,-24,,MALE,O,4203023,,
Hydrocortisone acetate,50-03-3,Drosophila melanogaster,cross between Canton S females with Oregon RC males,10 mg/100 mL of medium,32,16,Male,S,4397875,,
Hydrocortisone acetate,50-03-3,Drosophila melanogaster,cross between Canton S females with Oregon RC males,120 mg/100 mL of medium,32,15,Male,S,4397875,,
Aspirin,50-78-2,Drosophila melanogaster,cross between Canton S females with Oregon RC males,20 mg/100 mL of medium,30,5,Male,S,4397875,,
Inositol,87-89-8,Drosophila melanogaster,cross between Canton S females with Oregon RC males,120 mg/100 mL of medium,1,-4,Male,NS,4397875,,
Pantothenic acid,79-83-4,Drosophila melanogaster,cross between Canton S females with Oregon RC males,50 mg/100 mL of medium,23,1,Male,NS,4397875,,
Polyvinylpyrrotidone,,Drosophila melanogaster,cross between Canton S females with Oregon RC males,500 mg/100 mL of medium,4,-3,Male,NS,4397875,,
Hydrocortisone acetate,50-03-3,Drosophila melanogaster,cross between Canton S females with Oregon RC males,500 mg/100 mL of medium,25,20,Female,S,4397875,,
Hydrocortisone acetate,50-03-3,Drosophila melanogaster,cross between Canton S females with Oregon RC males,10 mg/100 mL of medium,30,18,Female,S,4397875,,
Pantothenic acid,79-83-4,Drosophila melanogaster,cross between Canton S females with Oregon RC males,50 mg/100 mL of medium,2,-3,Female,NS,4397875,,
Aspirin,50-78-2,Drosophila melanogaster,cross between Canton S females with Oregon RC males,20 mg/100 mL of medium,-14,5,Female,NS,4397875,,
Inositol,87-89-8,Drosophila melanogaster,cross between Canton S females with Oregon RC males,120 mg/100 mL of medium,17,9,Female,NS,4397875,,
Meclofenoxate,51-68-3,Drosophila melanogaster,cross between Canton S females with Oregon RC males,120 mg/100 mL of medium,28,23,Female,S,4397875,,
Dexamethasone sodium phosphate,,Drosophila melanogaster,cross between Canton S females with Oregon RC males,5 mg/100 mL of medium,-15,17,Female,NS,4397875,,
Polyvinylpyrrotidone,,Drosophila melanogaster,cross between Canton S females with Oregon RC males,500 mg/100 mL of medium,7,11,Female,NS,4397875,,
Dexamethasone sodium phosphate,,Drosophila melanogaster,Canton S,0.5 mg/100 mL of medium,29,21,Male,S,4397875,,
Fluprednisolone,53-34-9,Drosophila melanogaster,Canton S,0.75 mg/100 mL of medium,16,8,Male,NS,4397875,,
Fluprednisolone,53-34-9,Drosophila melanogaster,Canton S,0.047 mg/100 mL of medium,15,14,Male,NS,4397875,,
3:1 Mixture: salicyl-salicylic acid + aspirin,,Drosophila melanogaster,Canton S,490 mg/100 mL of medium,31,18,Male,S,4397875,,
Sodium salicylate,54-21-7,Drosophila melanogaster,Canton S,175 mg/100 mL of medium,4,1,Male,NS,4397875,,
Acetaminophen,103-90-2,Drosophila melanogaster,Canton S,650 mg/100 mL of medium,20,5,Male,S,4397875,,
Indomethacin,53-86-1,Drosophila melanogaster,Canton S,31 mg/100 mL of medium,0,5,Male,NS,4397875,,
Diphenhydramine HCl,147-24-0,Drosophila melanogaster,Canton S,100 mg/100 mL of medium,14,9,Male,NS,4397875,,
Diphenhydramine HCl,147-24-0,Drosophila melanogaster,Canton S,25 mg/100 mL of medium,16,6,Male,NS,4397875,,
Doxylamine succinate,562-10-7,Drosophila melanogaster,Canton S,25 mg/100 mL of medium,4,1,Male,NS,4397875,,
Doxylamine succinate,562-10-7,Drosophila melanogaster,Canton S,100 mg/100 mL of medium,14,9,Male,NS,4397875,,
Tripelennamine HCl,154-69-8,Drosophila melanogaster,Canton S,25 mg/100 mL of medium,18,13,Male,NS,4397875,,
Chlorpheniramine maleate,113-92-8,Drosophila melanogaster,Canton S,16 mg/100 mL of medium,-1,18,Male,NS,4397875,,
Promethazine HCl,58-33-3,Drosophila melanogaster,Canton S,62.5 mg/100 mL of medium,-1,0,Male,NS,4397875,,
Cyclizine HCl,303-25-3,Drosophila melanogaster,Canton S,50 mg/100 mL of medium,-8,-13,Male,NS,4397875,,
Chloroquine phosphate,,Drosophila melanogaster,Canton S,250 mg/100 mL of medium,11,14,Male,NS,4397875,,
Colchine,54192-66-4,Drosophila melanogaster,Canton S,0.25 mg/100 mL of medium,16,0,Male,NS,4397875,,
Procaine HCl,51-05-8,Drosophila melanogaster,Canton S,200 mg/100 mL of medium,3,8,Male,NS,4397875,,
Fluprednisolone,53-34-9,Drosophila melanogaster,Canton S,0.75 mg/100 mL of medium,23,9,Female,S,4397875,,
Fluprednisolone,53-34-9,Drosophila melanogaster,Canton S,0.047 mg/100 mL of medium,3,-1,Female,NS,4397875,,
Aluminum acetylsalicylate,29825-08-9,Drosophila melanogaster,Canton S,680 mg/100 mL of medium,12,6,Female,NS,4397875,,
3:1 Mixture: salicyl-salicylic acid + aspirin,,Drosophila melanogaster,Canton S,490 mg/100 mL of medium,12,43,Female,NS,4397875,,
Salicylamide,65-45-2,Drosophila melanogaster,Canton S,650 mg/100 mL of medium,44,42,Female,S,4397875,,
Sodium salicylate,54-21-7,Drosophila melanogaster,Canton S,175 mg/100 mL of medium,25,27,Female,S,4397875,,
Dexamethasone sodium phosphate,,Drosophila melanogaster,Canton S,0.5 mg/100 mL of medium,1,3,Female,NS,4397875,,
Acetaminophen,103-90-2,Drosophila melanogaster,Canton S,650 mg/100 mL of medium,-10,-6,Female,NS,4397875,,
Bismuth sodium tryglycollamate,,Drosophila melanogaster,Canton S,310 mg/100 mL of medium,13,9,Female,NS,4397875,,
Indomethacin,53-86-1,Drosophila melanogaster,Canton S,31 mg/100 mL of medium,19,33,Female,NS,4397875,,
Phenylbutazone,50-33-9,Drosophila melanogaster,Canton S,100 mg/100 mL of medium,22,38,Female,NS,4397875,,
Carbinoxamine maleate,3505-38-2,Drosophila melanogaster,Canton S,4 mg/100 mL of medium,25,31,Female,NS,4397875,,
Doxylamine succinate,562-10-7,Drosophila melanogaster,Canton S,100 mg/100 mL of medium,22,10,Female,NS,4397875,,
Doxylamine succinate,562-10-7,Drosophila melanogaster,Canton S,25 mg/100 mL of medium,4,5,Female,NS,4397875,,
Tripelennamine HCl,154-69-8,Drosophila melanogaster,Canton S,25 mg/100 mL of medium,19,27,Female,NS,4397875,,
Cyclizine HCl,303-25-3,Drosophila melanogaster,Canton S,50 mg/100 mL of medium,6,6,Female,NS,4397875,,
Chlorpheniramine maleate,113-92-8,Drosophila melanogaster,Canton S,16 mg/100 mL of medium,18,3,Female,NS,4397875,,
Colchine,54192-66-4,Drosophila melanogaster,Canton S,0.25 mg/100 mL of medium,25,14,Female,NS,4397875,,
Procaine HCl,51-05-8,Drosophila melanogaster,Canton S,200 mg/100 mL of medium,18,5,Female,NS,4397875,,
Chlorpromazine HCl,69-09-0,Drosophila melanogaster,Canton S,25 mg/100 mL of medium,19,26,Female,NS,4397875,,
Aspirin (Bufferin),50-78-2,Mus musculus,C57BL/6J,113 µg/mL,5,-6.1,FEMALE,NS,4788962,,
Aspirin (Bufferin),50-78-2,Mus musculus,C57BL/6J,242 µg/mL,-17.5,-10.1,FEMALE,S,4788962,,
Aspirin (Bufferin),50-78-2,Mus musculus,C57BL/6J,495 µg/mL,0.1,-4.8,FEMALE,NS,4788962,,
Acetaminophen,103-90-2,Mus musculus,C57BL/6J,242 µg/mL,3.7,-11,FEMALE,NS,4788962,,
Dimethylaminoethyl p-chlorophenoxyacetate,51-68-3,Mus musculus,C57BL/6J,702 µg/mL,5.9,-9.6,FEMALE,NS,4788962,,
Chlorpromazine,50-53-3,Mus musculus,C57BL/6J,16.7 µg/mL,-0.2,5.5,FEMALE,NS,4788962,,
Chlorpheniramine,132-22-9,Mus musculus,C57BL/6J,0.762 µg/mL,1.4,-14.7,FEMALE,NS,4788962,,
Chlorpheniramine,132-22-9,Mus musculus,C57BL/6J,2.28 µg/mL,-3.3,7.2,FEMALE,NS,4788962,,
Chloroquine,54-05-7,Mus musculus,C57BL/6J,13.2 µg/mL,-16.8,-10.8,FEMALE,S,4788962,,
Chloroquine,54-05-7,Mus musculus,C57BL/6J,39.5 µg/mL,0.3,-15,FEMALE,NS,4788962,,
Ethoxyquin,91-53-2,Mus musculus,C3H,0.5% w/w,18.1,23.34,MALE,S,4927196,,
Ethoxyquin,91-53-2,Mus musculus,C3H,0.5% w/w,19.9,25.62,FEMALE,S,4927196,,
Sodim cyclamate,139-05-9,Rattus norvegicus,Wistar,0.43/100 g,9.77,-11.28,MALE,S,5132583,,
Sodium citrate,68-04-2,Philodina acuticornis,Milne,17 mM,2.23,,,NS,5166382,,
Sodium citrate,68-04-2,Philodina acuticornis,Milne,17 mM,-1.26,,,NS,5166382,,
Edetate disodium,139-33-3,Philodina acuticornis,Milne,17 mM,-2.23,,,NS,5166382,,
p-fluorophenylalanine,51-65-0,Drosophila melanogaster,F1 hybrids between the B and K inbred lines,20 mM,,5.65,MALE,NS,5353613,,
Cycloheximide,4630-75-5,Drosophila melanogaster,F2 hybrids between the B and K inbred lines,5 mg/mL,,-7.65,MALE,O,5353613,,
Disulfiram,97-77-8,Rattus norvegicus,Wistar,1 in 1000,-21.18,,MALE,S,5469789,,
Disulfiram,97-77-8,Rattus norvegicus,Wistar,1 in 2000,-5.08,,MALE,NS,5469789,,
Diamide,10465-78-8,Musca domestica,,2 mM,-2.91,,MALE,NS,6146478,,
Paraquat,4685-14-7,Musca domestica,,1 mM,-36.21,,MALE,S,6149066,,
Diethyldithiocarbamate,392-74-5,Musca domestica,Thuron,1 mM,36,,MALE,S,6325831,,
Diethyldithiocarbamate,392-74-5,Musca domestica,Thuron,10 mM,45,,MALE,S,6325831,,
Cadmium chloride,10108-64-2,Drosophila melanogaster,Oregon-R,0.1 mM,-17.4,,MALE,S,6409707,,
Cadmium chloride,10108-64-2,Drosophila melanogaster,Oregon-R,0.01 mM,6.5,,MALE,NS,6409707,,
Cadmium chloride,10108-64-2,Drosophila melanogaster,Oregon-R,0.001 mM,6.5,,MALE,S,6409707,,
Cadmium chloride,10108-64-2,Drosophila melanogaster,Oregon-R,1 mM,-74,,MALE,S,6409707,,
Cadmium chloride,10108-64-2,Drosophila melanogaster,Oregon-R,0.5 mM,-65.1,,MALE,S,6409707,,
Cadmium chloride,10108-64-2,Drosophila melanogaster,Oregon-R,0.1 mM,8.8,,MALE,NS,6409707,,
Zinc acetate,557-34-65970-45-6,Drosophila melanogaster,Oregon-R,10 mM,-12,,MALE,S,6409707,,
Zinc acetate,557-34-65970-45-6,Drosophila melanogaster,Oregon-R,1 mM,-4,,MALE,NS,6409707,,
Zinc acetate,557-34-65970-45-6,Drosophila melanogaster,Oregon-R,0.1 mM,-6,,MALE,S,6409707,,
Cupric citrate,866-82-0,Drosophila melanogaster,Oregon-R,1 mM,-16.3,,MALE,S,6423450,,
Cupric citrate,866-82-0,Drosophila melanogaster,Oregon-R,0.1 mM,-3.6,,MALE,NS,6423450,,
Cupric gluconate,527-09-3,Drosophila melanogaster,Oregon-R,1 mM,-7,,MALE,NS,6423450,,
Cupric gluconate,527-09-3,Drosophila melanogaster,Oregon-R,0.1 mM,-5.5,,MALE,NS,6423450,,
Cupric lactate,16039-52-4,Drosophila melanogaster,Oregon-R,1 mM,-1.8,,MALE,NS,6423450,,
Cupric lactate,16039-52-4,Drosophila melanogaster,Oregon-R,0.1 mM,7,,MALE,NS,6423450,,
Cupric chloride,7447-39-4,Drosophila melanogaster,Oregon-R,0.1 mM,0,,MALE,NS,6423450,,
Cupric sulfate,7758-98-7,Drosophila melanogaster,Oregon-R,1 mM,-10,,MALE,S,6423450,,
Cupric sulfate,7758-98-7,Drosophila melanogaster,Oregon-R,0.1 mM,-4,,MALE,NS,6423450,,
Cupric sulfate,7758-98-7,Drosophila melanogaster,Oregon-R,0.01 mM,-4,,MALE,NS,6423450,,
Cupric gluconate,527-09-3,Drosophila melanogaster,Oregon-R,5 mM,-79.5,,MALE,S,6423450,,
Cupric gluconate,527-09-3,Drosophila melanogaster,Oregon-R,1 mM,-12.6,,MALE,S,6423450,,
Cupric gluconate,527-09-3,Drosophila melanogaster,Oregon-R,0.1 mM,0,,MALE,NS,6423450,,
Cupric lactate,16039-52-4,Drosophila melanogaster,Oregon-R,0.1 mM,5,,MALE,NS,6423450,,
Cupric lactate,16039-52-4,Drosophila melanogaster,Oregon-R,0.05 mM,7.1,,MALE,S,6423450,,
Cupric lactate,16039-52-4,Drosophila melanogaster,Oregon-R,0.01 mM,2.5,,MALE,NS,6423450,,
Cupric formate,544-19-4,Drosophila melanogaster,Oregon-R,0.01 mM,-2.5,,MALE,NS,6423450,,
Cupric formate,544-19-4,Drosophila melanogaster,Oregon-R,0.05 mM,5,,MALE,NS,6423450,,
Cupric formate,544-19-4,Drosophila melanogaster,Oregon-R,0.01 mM,7.5,,MALE,S,6423450,,
Cupric glycinate,13479-54-4,Drosophila melanogaster,Oregon-R,0.1 mM,-4.4,,MALE,S,6423450,,
Cupric glycinate,13479-54-4,Drosophila melanogaster,Oregon-R,0.05 mM,2.2,,MALE,NS,6423450,,
Cupric glycinate,13479-54-4,Drosophila melanogaster,Oregon-R,0.01 mM,2.2,,MALE,NS,6423450,,
Vitamin E,59-02-9,Asplanchna brightwelli,,25 µg/mL,21,,,S,6479253,,
Methionine,63-68-3,Mus musculus,C57BL/6J ,0.05 M,-16.9,,MALE,S,6519211,,
Methionine,63-68-3,Mus musculus,C57BL/6J,0.05 M,0,,MALE,NS,6519211,,
Ascorbic acid,50-81-7,Mus musculus,C57BL/6J,1%,8.6,2.9,MALE,S,6519438,,
Thyroxin,51-48-9,Rattus norvegicus,Wistar,0.5 µg/g bodyweight,-3.5,,Female,O,6632988,,
Thyroxin,51-48-9,Rattus norvegicus,Wistar,0.5 µg/g bodyweight,6.9,,Male,O,6632988,,
Thyroxin,51-48-9,Rattus norvegicus,Wistar,1 µg/g bodyweight,8.4,,Female,O,6632988,,
Thyroxin,51-48-9,Rattus norvegicus,Wistar,2 µg/g bodyweight,11.6,,Female,O,6632988,,
Thyroxin,51-48-9,Rattus norvegicus,Wistar,2 µg/g bodyweight,11.1,,Male,O,6632988,,
Thyroxin,51-48-9,Rattus norvegicus,Wistar,1 µg/g bodyweight,16.1,,Male,O,6632988,,
Butylated hydroxytoluene,128-37-0,Drosophila bipectinata,,100 µM,13,,FEMALE,S,6656301,,
Butylated hydroxytoluene,128-37-0,Drosophila bipectinata,,10 µM,4.3,,FEMALE,S,6656301,,
Butylated hydroxytoluene,128-37-0,Drosophila bipectinata,,100 µM,14.3,,MALE,S,6656301,,
Butylated hydroxytoluene,128-37-0,Drosophila bipectinata,,1000 µM,26.1,,FEMALE,S,6656301,,
Butylated hydroxytoluene,128-37-0,Drosophila bipectinata,,10 µM,4.8,,MALE,S,6656301,,
Butylated hydroxytoluene,128-37-0,Drosophila bipectinata,,1000 µM,19,,MALE,S,6656301,,
"3-amino-1,2,4-triazole",61-82-5,Musca domestica,,2 mM,0.96,,MALE,NS,6661212,,
Polypeptide Bovine Thymus extract,,Mus musculus,C3H/Sn,0.5 mg,28,11.2,Female,S,6752596,,
Polypeptide Pineal extract,,Mus musculus,C3H/Sn,0.5 mg,31,14,Female,S,6752596,,
Acetazolamide,59-66-5,Drosophila melanogaster,Oregon-R,1 mM,12.5,,MALE,O,6792427,,
Acetazolamide,59-66-5,Drosophila melanogaster,Oregon-R,0.1 mM,2.5,,MALE,O,6792427,,
Thiazolidine carboxylic acid,16310-13-7,Drosophila melanogaster,Oregon R,0.3% wt/vol,31,,,S,6821144,,
Vitamin E,59-02-9,Drosophila melanogaster,Oregon R,0.4% wt/vol,14,,,S,6821144,,
"2,4-dinitrophenol",51-28-5,Drosophila melanogaster,Oregon-R,0.1 % wt/vol,12,,MALE,S,6821144,,
NDGA,500-38-9,Drosophila melanogaster,Oregon-R,0.5 % wt/vol,12,,MALE,NS,6821144,,
Quercetin,117-39-5,Mus musculus,LACA,10 mg/day,-5.8,,FEMALE,NS,7140862,,
Quercetin,117-39-5,Mus musculus,LACA,10 mg/day,-14.2,,MALE,S,7140862,,
Quercetin,117-39-5,Mus musculus,LACA,10 mg/day,-11.6,,BOTH,S,7140862,,
Vitamin E,59-02-9,Philodina,,concentration of 10^ -4,9.2,0,,NS,7428854,,
Calcium dichloride,10043-52-4,Asplanchna brightwelli,4B61,0.5 mM,-3.3,-14.28,,NS,7428860,,
Calcium dichloride,10043-52-4,Asplanchna brightwelli,4B61,1.2 mM,-20.04,0,,S,7428860,,
Magnesium chloride,7786-30-3,Asplanchna brightwelli,4B61,1.2 mM,-22.9,-14.28,,S,7428860,,
Calcium dichloride,10043-52-4,Asplanchna brightwelli,4B61,2.4 mM,-26.65,-28.57,,S,7428860,,
Magnesium chloride,7786-30-3,Asplanchna brightwelli,4B61,2.4 mM,-20.04,-28.57,,S,7428860,,
Edetic acid,60-00-4,Asplanchna brightwelli,4B61,0.25%,-14.97,14.28,,NS,7428860,,
EGTA,67-42-5,Asplanchna brightwelli,4B61,0.25%,-24,-14.28,,S,7428860,,
Sodium citrate,68-04-2,Asplanchna brightwelli,4B61,0.50%,-27.09,-14.28,,S,7428860,,
Kinetin,525-79-1,Zaprionus paravittiger,,3125 ppm,-71,-47.1,Male,S,7488181,,
Kinetin,525-79-1,Zaprionus paravittiger,,625 ppm,-20,0,Male,NS,7488181,,
Kinetin,525-79-1,Zaprionus paravittiger,,3125 ppm,-65.7,-55.2,Female,S,7488181,,
Kinetin,525-79-1,Zaprionus paravittiger,,125 ppm,-2.9,17.1,Male,S,7488181,,
Kinetin,525-79-1,Zaprionus paravittiger,,625 ppm,-2.9,-13.2,Female,S,7488181,,
Kinetin,525-79-1,Zaprionus paravittiger,,125 ppm,22.9,15.8,Female,S,7488181,,
Kinetin,525-79-1,Zaprionus paravittiger,,25 ppm,14.2,12.9,Male,S,7488181,,
Kinetin,525-79-1,Zaprionus paravittiger,,25 ppm,80,19.7,Female,S,7488181,,
Methionine,63-68-3,Zaprionus paravittiger,,1 mM,1.57,-0.02,MALE,NS,7744272,,
Methionine,63-68-3,Zaprionus paravittiger,,10 mM,15.98,4.23,MALE,S,7744272,,
